poison_quality,poison_roots,verify_rate,verify_policy,worker_p_accept_true,worker_p_accept_false,worker_D,worker_dprime,worker_auroc,planner_p_accept_true,planner_p_accept_false,planner_D,planner_dprime,planner_auroc,aggregation_gain,commit_rate,abstain_rate,mean_latency,rep,planner_D_baseline,planner_D_delta,commit_rate_baseline,commit_rate_delta
0.6,1,0.0,same,0.6601679664067187,0.35382923415316936,0.30633873225354935,0.7879242704738374,0.71563108,0.7654690618762475,0.3023952095808383,0.4630738522954092,1.2415302862478308,0.753148,0.15673512004185985,0.892,0.108,0.0,0,0.6726546906187625,-0.20958083832335328,0.864,0.028000000000000025
0.6,10,0.0,different,0.6601679664067187,0.33943211357728453,0.3207358528294342,0.8269350737902408,0.72065288,0.7654690618762475,0.09281437125748503,0.6726546906187625,2.0476279015130796,0.928388,0.3519188377893283,0.864,0.136,0.0,0,0.6726546906187625,0.0,0.864,0.0
0.6,5,0.0,different,0.6601679664067187,0.34283143371325736,0.31733653269346135,0.8176694310659693,0.72162676,0.7654690618762475,0.11077844311377245,0.654690618762475,1.9464049971601383,0.909262,0.3373540860690137,0.854,0.146,0.0,0,0.6726546906187625,-0.017964071856287456,0.864,-0.010000000000000009
0.6,2,0.0,different,0.6601679664067187,0.35902819436112776,0.30113977204559095,0.7739791832315162,0.71079652,0.7654690618762475,0.1906187624750499,0.5748502994011976,1.599624674776466,0.843738,0.27371052735560664,0.828,0.172,0.0,0,0.6726546906187625,-0.0978043912175649,0.864,-0.03600000000000003
0.6,1,0.0,different,0.6601679664067187,0.35382923415316936,0.30633873225354935,0.7879242704738374,0.71563108,0.7654690618762475,0.3023952095808383,0.4630738522954092,1.2415302862478308,0.753148,0.15673512004185985,0.892,0.108,0.0,0,0.6726546906187625,-0.20958083832335328,0.864,0.028000000000000025
0.6,10,0.0,independent,0.6601679664067187,0.33943211357728453,0.3207358528294342,0.8269350737902408,0.72065288,0.7654690618762475,0.09281437125748503,0.6726546906187625,2.0476279015130796,0.928388,0.3519188377893283,0.864,0.136,0.0,0,0.6726546906187625,0.0,0.864,0.0
0.6,5,0.0,independent,0.6601679664067187,0.34283143371325736,0.31733653269346135,0.8176694310659693,0.72162676,0.7654690618762475,0.11077844311377245,0.654690618762475,1.9464049971601383,0.909262,0.3373540860690137,0.854,0.146,0.0,0,0.6726546906187625,-0.017964071856287456,0.864,-0.010000000000000009
0.6,2,0.0,independent,0.6601679664067187,0.35902819436112776,0.30113977204559095,0.7739791832315162,0.71079652,0.7654690618762475,0.1906187624750499,0.5748502994011976,1.599624674776466,0.843738,0.27371052735560664,0.828,0.172,0.0,0,0.6726546906187625,-0.0978043912175649,0.864,-0.03600000000000003
0.6,1,0.0,independent,0.6601679664067187,0.35382923415316936,0.30633873225354935,0.7879242704738374,0.71563108,0.7654690618762475,0.3023952095808383,0.4630738522954092,1.2415302862478308,0.753148,0.15673512004185985,0.892,0.108,0.0,0,0.6726546906187625,-0.20958083832335328,0.864,0.028000000000000025
0.6,10,0.5,same,0.6685662867426515,0.34083183363327335,0.32773445310937815,0.8461516567236604,0.72602272,0.7854291417165669,0.09281437125748503,0.6926147704590818,2.1142828277108623,0.926802,0.36488031734970366,0.873,0.127,5.007,0,0.6926147704590818,0.0,0.873,0.0
0.6,5,0.5,same,0.6685662867426515,0.34083183363327335,0.32773445310937815,0.8461516567236604,0.72753568,0.7854291417165669,0.11676646706586827,0.6686626746506986,1.9819686009572517,0.909666,0.34092822154132046,0.862,0.138,5.007,0,0.6926147704590818,-0.0239520958083832,0.873,-0.01100000000000001
0.6,2,0.5,same,0.6685662867426515,0.357628474305139,0.3109378124375125,0.8007627232707789,0.71668368,0.7854291417165669,0.1966067864271457,0.5888223552894212,1.6444652567257276,0.841802,0.27788454285190867,0.841,0.159,5.007,0,0.6926147704590818,-0.10379241516966065,0.873,-0.03200000000000003
0.6,1,0.5,same,0.6685662867426515,0.35702859428114375,0.31153769246150775,0.8023703321926282,0.72189912,0.7854291417165669,0.3143712574850299,0.47105788423153694,1.2741587391153324,0.74378,0.15952019177002918,0.907,0.093,5.007,0,0.6926147704590818,-0.22155688622754488,0.873,0.03400000000000003
